,edition,application_type,application_number,product_number,exclusivity_code,exclusivity_expiration,active_ingredient,trade_name,observation_count
26788,2012,NDA,022334,001,I-630,2013-10-29,EVEROLIMUS,AFINITOR,1
26789,2012,NDA,022334,001,I-638,2014-05-05,EVEROLIMUS,AFINITOR,1
26790,2012,NDA,022334,001,NCE,2014-03-30,EVEROLIMUS,AFINITOR,1
26791,2012,NDA,022334,001,ODE,2017-10-29,EVEROLIMUS,AFINITOR,1
26792,2012,NDA,022334,001,ODE,2018-05-05,EVEROLIMUS,AFINITOR,1
26793,2012,NDA,022334,002,I-630,2013-10-29,EVEROLIMUS,AFINITOR,1
26794,2012,NDA,022334,002,I-638,2014-05-05,EVEROLIMUS,AFINITOR,1
26795,2012,NDA,022334,002,NCE,2014-03-30,EVEROLIMUS,AFINITOR,1
26796,2012,NDA,022334,002,ODE,2017-10-29,EVEROLIMUS,AFINITOR,1
26797,2012,NDA,022334,002,ODE,2018-05-05,EVEROLIMUS,AFINITOR,1
26798,2012,NDA,022334,003,I-630,2013-10-29,EVEROLIMUS,AFINITOR,1
26799,2012,NDA,022334,003,I-638,2014-05-05,EVEROLIMUS,AFINITOR,1
26800,2012,NDA,022334,003,NCE,2014-03-30,EVEROLIMUS,AFINITOR,1
26801,2012,NDA,022334,003,ODE,2017-10-29,EVEROLIMUS,AFINITOR,1
26802,2012,NDA,022334,003,ODE,2018-05-05,EVEROLIMUS,AFINITOR,1
26803,2012,NDA,022341,001,NCE,2015-01-25,LIRAGLUTIDE RECOMBINANT,VICTOZA,1
26804,2012,NDA,022345,001,NCE,2016-06-10,EZOGABINE,POTIGA,1
26805,2012,NDA,022345,002,NCE,2016-06-10,EZOGABINE,POTIGA,1
26806,2012,NDA,022345,003,NCE,2016-06-10,EZOGABINE,POTIGA,1
26807,2012,NDA,022345,004,NCE,2016-06-10,EZOGABINE,POTIGA,1
26808,2012,NDA,022348,001,NP,2012-06-11,IBUPROFEN,CALDOLOR,1
26809,2012,NDA,022348,002,NP,2012-06-11,IBUPROFEN,CALDOLOR,1
26810,2012,NDA,022350,001,M-108,2013-12-16,SAXAGLIPTIN HYDROCHLORIDE,ONGLYZA,1
26811,2012,NDA,022350,001,NCE,2014-07-31,SAXAGLIPTIN HYDROCHLORIDE,ONGLYZA,1
26812,2012,NDA,022350,002,M-108,2013-12-16,SAXAGLIPTIN HYDROCHLORIDE,ONGLYZA,1
26813,2012,NDA,022350,002,NCE,2014-07-31,SAXAGLIPTIN HYDROCHLORIDE,ONGLYZA,1
26814,2012,NDA,022352,001,I-603,2012-07-30,COLCHICINE,COLCRYS,1
26815,2012,NDA,022352,001,ODE,2016-07-29,COLCHICINE,COLCRYS,1
26816,2012,NDA,022362,001,I-608,2012-10-02,COLESEVELAM HYDROCHLORIDE,WELCHOL,1
26817,2012,NDA,022362,001,PED,2011-07-18,COLESEVELAM HYDROCHLORIDE,WELCHOL,1
26818,2012,NDA,022362,001,PED,2013-04-02,COLESEVELAM HYDROCHLORIDE,WELCHOL,1
26819,2012,NDA,022362,002,I-608,2012-10-02,COLESEVELAM HYDROCHLORIDE,WELCHOL,1
26820,2012,NDA,022362,002,PED,2011-07-18,COLESEVELAM HYDROCHLORIDE,WELCHOL,1
26821,2012,NDA,022362,002,PED,2013-04-02,COLESEVELAM HYDROCHLORIDE,WELCHOL,1
26822,2012,NDA,022363,001,NCE,2014-08-03,PITAVASTATIN CALCIUM,LIVALO,1
26823,2012,NDA,022363,002,NCE,2014-08-03,PITAVASTATIN CALCIUM,LIVALO,1
26824,2012,NDA,022363,003,NCE,2014-08-03,PITAVASTATIN CALCIUM,LIVALO,1
26825,2012,NDA,022368,001,NP,2013-10-05,MANNITOL,ARIDOL KIT,1
26826,2012,NDA,022369,001,NP,2011-12-24,BIMATOPROST,LATISSE,1
26827,2012,NDA,022371,001,NP,2012-08-31,AZELASTINE HYDROCHLORIDE,ASTEPRO,1
26828,2012,NDA,022372,001,NC,2013-08-05,MAGNESIUM SULFATE ANHYDROUS; POTASSIUM SULFATE; SODIUM SULFATE,SUPREP BOWEL PREP KIT,1
26829,2012,NDA,022382,001,NDF,2013-05-14,KETOROLAC TROMETHAMINE,SPRIX,1
26830,2012,NDA,022383,001,NCE,2016-07-01,INDACATEROL MALEATE,ARCAPTA NEOHALER,1
26831,2012,NDA,022387,001,NDF,2012-07-30,TREPROSTINIL SODIUM,TYVASO,1
26832,2012,NDA,022387,001,ODE,2016-07-30,TREPROSTINIL SODIUM,TYVASO,1
26833,2012,NDA,022393,001,NCE,2014-11-05,ROMIDEPSIN,ISTODAX,1
26834,2012,NDA,022393,001,ODE,2016-11-05,ROMIDEPSIN,ISTODAX,1
26835,2012,NDA,022393,001,ODE,2018-06-16,ROMIDEPSIN,ISTODAX,1
26836,2012,NDA,022395,001,NCE,2014-11-16,CAPSAICIN,QUTENZA,1
26837,2012,NDA,022395,001,ODE,2016-11-16,CAPSAICIN,QUTENZA,1
26838,2012,NDA,022399,001,NCE,2016-04-06,GABAPENTIN ENACARBIL,HORIZANT,1
26839,2012,NDA,022399,002,NCE,2016-04-06,GABAPENTIN ENACARBIL,HORIZANT,1
26840,2012,NDA,022401,001,NC,2012-10-16,AMLODIPINE BESYLATE; TELMISARTAN,TWYNSTA,1
26841,2012,NDA,022401,002,NC,2012-10-16,AMLODIPINE BESYLATE; TELMISARTAN,TWYNSTA,1
26842,2012,NDA,022401,003,NC,2012-10-16,AMLODIPINE BESYLATE; TELMISARTAN,TWYNSTA,1
26843,2012,NDA,022401,004,NC,2012-10-16,AMLODIPINE BESYLATE; TELMISARTAN,TWYNSTA,1
26844,2012,NDA,022404,001,NDF,2013-04-16,MICONAZOLE,ORAVIG,1
26845,2012,NDA,022405,001,NCE,2016-04-06,VANDETANIB,VANDETANIB,1
26846,2012,NDA,022405,001,ODE,2018-04-06,VANDETANIB,VANDETANIB,1
26847,2012,NDA,022405,002,NCE,2016-04-06,VANDETANIB,VANDETANIB,1
26848,2012,NDA,022405,002,ODE,2018-04-06,VANDETANIB,VANDETANIB,1
26849,2012,NDA,022406,001,NCE,2016-07-01,RIVAROXABAN,XARELTO,1
26850,2012,NDA,022408,001,NCE,2016-01-18,SPINOSAD,NATROBA,1
26851,2012,NDA,022410,001,NDF,2013-08-30,BUPRENORPHINE; NALOXONE,SUBOXONE,1
26852,2012,NDA,022410,002,NDF,2013-08-30,BUPRENORPHINE; NALOXONE,SUBOXONE,1
26853,2012,NDA,022411,001,NDF,2013-02-02,TRAZODONE HYDROCHLORIDE,OLEPTRO,1
26854,2012,NDA,022411,002,NDF,2013-02-02,TRAZODONE HYDROCHLORIDE,OLEPTRO,1
26855,2012,NDA,022421,001,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26856,2012,NDA,022421,001,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26857,2012,NDA,022421,002,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26858,2012,NDA,022421,002,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26859,2012,NDA,022421,003,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26860,2012,NDA,022421,003,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26861,2012,NDA,022421,004,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26862,2012,NDA,022421,004,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26863,2012,NDA,022421,005,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26864,2012,NDA,022421,005,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26865,2012,NDA,022421,006,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26866,2012,NDA,022421,006,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26867,2012,NDA,022421,007,I-623,2013-03-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26868,2012,NDA,022421,007,NDF,2013-02-19,PRAMIPEXOLE DIHYDROCHLORIDE,MIRAPEX ER,1
26869,2012,NDA,022425,001,NCE,2014-07-01,DRONEDARONE HYDROCHLORIDE,MULTAQ,1
26870,2012,NDA,022427,001,NP,2012-07-22,KETOROLAC TROMETHAMINE,ACUVAIL,1
26871,2012,NDA,022428,001,NP,2013-11-19,MOXIFLOXACIN HYDROCHLORIDE,MOXEZA,1
26872,2012,NDA,022428,001,PED,2014-05-19,MOXIFLOXACIN HYDROCHLORIDE,MOXEZA,1
26873,2012,NDA,022430,001,NDF,2012-11-13,TRANEXAMIC ACID,LYSTEDA,1
26874,2012,NDA,022433,001,NCE,2016-07-20,TICAGRELOR,BRILINTA,1
26875,2012,NDA,022436,001,NC,2012-07-31,ACYCLOVIR; HYDROCORTISONE,XERESE,1
26876,2012,NDA,022437,001,NP,2013-03-10,TRIPTORELIN PAMOATE,TRELSTAR,1
26877,2012,NDA,022450,001,NP,2013-11-02,ACETAMINOPHEN,OFIRMEV,1
26878,2012,NDA,022454,001,NCE,2016-01-14,IOFLUPANE I-123,DATSCAN,1
26879,2012,NDA,022465,001,NCE,2014-10-19,PAZOPANIB HYDROCHLORIDE,VOTRIENT,1
26880,2012,NDA,022465,002,NCE,2014-10-19,PAZOPANIB HYDROCHLORIDE,VOTRIENT,1
26881,2012,NDA,022468,001,NCE,2014-09-24,PRALATREXATE,FOLOTYN,1
26882,2012,NDA,022468,001,ODE,2016-09-24,PRALATREXATE,FOLOTYN,1
26883,2012,NDA,022468,002,NCE,2014-09-24,PRALATREXATE,FOLOTYN,1
26884,2012,NDA,022468,002,ODE,2016-09-24,PRALATREXATE,FOLOTYN,1
26885,2012,NDA,022473,001,NDF,2012-11-20,SILDENAFIL CITRATE,REVATIO,1
26886,2012,NDA,022474,001,NCE,2015-08-13,ULIPRISTAL ACETATE,ELLA,1
26887,2012,NDA,022483,001,I-636,2014-03-24,IMIQUIMOD,ZYCLARA,1
26888,2012,NDA,022483,001,NP,2013-03-25,IMIQUIMOD,ZYCLARA,1
26889,2012,NDA,022483,002,NS,2014-07-15,IMIQUIMOD,ZYCLARA,1
26890,2012,NDA,022484,001,NP,2013-04-29,ITRACONAZOLE,ONMEL,1
26891,2012,NDA,022496,001,NP,2014-10-28,BUPIVACAINE,EXPAREL,1
26892,2012,NDA,022496,002,NP,2014-10-28,BUPIVACAINE,EXPAREL,1
26893,2012,NDA,022501,001,NP,2013-10-21,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,LO LOESTRIN FE,1
26894,2012,NDA,022502,001,NDF,2013-03-17,ADAPALENE,DIFFERIN,1
26895,2012,NDA,022504,001,NP,2013-11-23,TESTOSTERONE,AXIRON,1
26896,2012,NDA,022505,001,NCE,2015-11-10,TESAMORELIN ACETATE,EGRIFTA,1
26897,2012,NDA,022511,001,NC,2013-04-30,ESOMEPRAZOLE MAGNESIUM; NAPROXEN,VIMOVO,1
26898,2012,NDA,022511,002,NC,2013-04-30,ESOMEPRAZOLE MAGNESIUM; NAPROXEN,VIMOVO,1
26899,2012,NDA,022512,001,NCE,2015-10-19,DABIGATRAN ETEXILATE MESYLATE,PRADAXA,1
26900,2012,NDA,022512,002,NCE,2015-10-19,DABIGATRAN ETEXILATE MESYLATE,PRADAXA,1
26901,2012,NDA,022518,001,NC,2013-06-22,FORMOTEROL FUMARATE; MOMETASONE FUROATE,DULERA,1
26902,2012,NDA,022518,002,NC,2013-06-22,FORMOTEROL FUMARATE; MOMETASONE FUROATE,DULERA,1
26903,2012,NDA,022519,001,NC,2014-04-23,FAMOTIDINE; IBUPROFEN,DUEXIS,1
26904,2012,NDA,022522,001,NCE,2016-02-28,ROFLUMILAST,DALIRESP,1
26905,2012,NDA,022523,001,NCE,2015-04-12,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),PANCREAZE,1
26906,2012,NDA,022523,002,NCE,2015-04-12,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),PANCREAZE,1
26907,2012,NDA,022523,003,NCE,2015-04-12,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),PANCREAZE,1
26908,2012,NDA,022523,004,NCE,2015-04-12,PANCRELIPASE (AMYLASE;LIPASE;PROTEASE),PANCREAZE,1
26909,2012,NDA,022525,001,NDF,2013-06-21,MEMANTINE HYDROCHLORIDE,NAMENDA XR,1
26910,2012,NDA,022525,002,NDF,2013-06-21,MEMANTINE HYDROCHLORIDE,NAMENDA XR,1
26911,2012,NDA,022525,003,NDF,2013-06-21,MEMANTINE HYDROCHLORIDE,NAMENDA XR,1
26912,2012,NDA,022525,004,NDF,2013-06-21,MEMANTINE HYDROCHLORIDE,NAMENDA XR,1
26913,2012,NDA,022527,001,M-106,2014-07-20,FINGOLIMOD,GILENYA,1
26914,2012,NDA,022527,001,NCE,2015-09-21,FINGOLIMOD,GILENYA,1
26915,2012,NDA,022532,001,NC,2013-09-24,DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,BEYAZ,1
26916,2012,NDA,022532,001,NP,2013-09-24,DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,BEYAZ,1
26917,2012,NDA,022544,001,NP,2014-01-28,GABAPENTIN,GRALISE,1
26918,2012,NDA,022544,002,NP,2014-01-28,GABAPENTIN,GRALISE,1
26919,2012,NDA,022545,001,NC,2013-08-26,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26920,2012,NDA,022545,001,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26921,2012,NDA,022545,002,NC,2013-08-26,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26922,2012,NDA,022545,002,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26923,2012,NDA,022545,003,NC,2013-08-26,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26924,2012,NDA,022545,003,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26925,2012,NDA,022545,004,NC,2013-08-26,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26926,2012,NDA,022545,004,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE,TEKAMLO,1
26927,2012,NDA,022548,001,NP,2013-05-18,GATIFLOXACIN,ZYMAXID,1
26928,2012,NDA,022554,001,NP,2013-03-24,RIFAXIMIN,XIFAXAN,1
26929,2012,NDA,022554,001,ODE,2017-03-24,RIFAXIMIN,XIFAXAN,1
26930,2012,NDA,022555,001,NP,2013-05-28,HEXAMINOLEVULINATE HYDROCHLORIDE,CYSVIEW KIT,1
26931,2012,NDA,022560,001,NDF,2013-10-08,RISEDRONATE SODIUM,ATELVIA,1
26932,2012,NDA,022562,001,NCE,2015-03-18,CARGLUMIC ACID,CARBAGLU,1
26933,2012,NDA,022562,001,ODE,2017-03-18,CARGLUMIC ACID,CARBAGLU,1
26934,2012,NDA,022563,001,NDF,2013-10-06,CALCIPOTRIENE,SORILUX,1
26935,2012,NDA,022567,001,NCE,2016-01-21,VILAZODONE HYDROCHLORIDE,VIIBRYD,1
26936,2012,NDA,022567,002,NCE,2016-01-21,VILAZODONE HYDROCHLORIDE,VIIBRYD,1
26937,2012,NDA,022567,003,NCE,2016-01-21,VILAZODONE HYDROCHLORIDE,VIIBRYD,1
26938,2012,NDA,022568,001,NP,2013-07-23,DONEPEZIL HYDROCHLORIDE,ARICEPT,1
26939,2012,NDA,022569,001,NDF,2014-06-30,FENTANYL CITRATE,LAZANDA,1
26940,2012,NDA,022569,002,NDF,2014-06-30,FENTANYL CITRATE,LAZANDA,1
26941,2012,NDA,022571,001,NP,2013-07-28,GLYCOPYRROLATE,CUVPOSA,1
26942,2012,NDA,022573,001,NP,2013-12-22,ETHINYL ESTRADIOL; NORETHINDRONE,NORETHINDRONE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE,1
26943,2012,NDA,022574,001,NP,2013-12-16,DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,SAFYRAL,1
26944,2012,NDA,022575,001,NCE,2015-02-26,VELAGLUCERASE ALFA,VPRIV,1
26945,2012,NDA,022575,002,NCE,2015-02-26,VELAGLUCERASE ALFA,VPRIV,1
26946,2012,NDA,050708,001,ODE,2013-03-29,TACROLIMUS,PROGRAF,1
26947,2012,NDA,050708,002,ODE,2013-03-29,TACROLIMUS,PROGRAF,1
26948,2012,NDA,050708,003,ODE,2013-03-29,TACROLIMUS,PROGRAF,1
26949,2012,NDA,050709,001,ODE,2013-03-29,TACROLIMUS,PROGRAF,1
26950,2012,NDA,050718,001,ODE,2014-05-17,DOXORUBICIN HYDROCHLORIDE,DOXIL,1
26951,2012,NDA,050718,002,ODE,2014-05-17,DOXORUBICIN HYDROCHLORIDE,DOXIL,1
26952,2012,NDA,050814,001,ODE,2017-02-22,AZTREONAM,CAYSTON,1
26953,2012,NDA,200045,001,NC,2013-12-21,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26954,2012,NDA,200045,001,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26955,2012,NDA,200045,002,NC,2013-12-21,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26956,2012,NDA,200045,002,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26957,2012,NDA,200045,003,NC,2013-12-21,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26958,2012,NDA,200045,003,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26959,2012,NDA,200045,004,NC,2013-12-21,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26960,2012,NDA,200045,004,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26961,2012,NDA,200045,005,NC,2013-12-21,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26962,2012,NDA,200045,005,NCE,2012-03-05,ALISKIREN HEMIFUMARATE; AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE,AMTURNIDE,1
26963,2012,NDA,200175,001,NC,2013-07-23,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,TRIBENZOR,1
26964,2012,NDA,200175,002,NC,2013-07-23,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,TRIBENZOR,1
26965,2012,NDA,200175,003,NC,2013-07-23,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,TRIBENZOR,1
26966,2012,NDA,200175,004,NC,2013-07-23,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,TRIBENZOR,1
26967,2012,NDA,200175,005,NC,2013-07-23,AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,TRIBENZOR,1
26968,2012,NDA,200179,001,NDF,2013-06-17,VARDENAFIL HYDROCHLORIDE,STAXYN,1
26969,2012,NDA,200327,001,NCE,2015-10-29,CEFTAROLINE FOSAMIL,TEFLARO,1
26970,2012,NDA,200327,002,NCE,2015-10-29,CEFTAROLINE FOSAMIL,TEFLARO,1
26971,2012,NDA,200533,001,NCE,2013-11-20,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26972,2012,NDA,200533,001,NDF,2014-08-25,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26973,2012,NDA,200533,002,NCE,2013-11-20,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26974,2012,NDA,200533,002,NDF,2014-08-25,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26975,2012,NDA,200533,003,NCE,2013-11-20,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26976,2012,NDA,200533,003,NDF,2014-08-25,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26977,2012,NDA,200533,004,NCE,2013-11-20,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26978,2012,NDA,200533,004,NDF,2014-08-25,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26979,2012,NDA,200533,005,NCE,2013-11-20,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26980,2012,NDA,200533,005,NDF,2014-08-25,TAPENTADOL HYDROCHLORIDE,NUCYNTA ER,1
26981,2012,NDA,200603,001,NCE,2015-10-28,LURASIDONE HYDROCHLORIDE,LATUDA,1
26982,2012,NDA,200603,002,NCE,2015-10-28,LURASIDONE HYDROCHLORIDE,LATUDA,1
26983,2012,NDA,200678,001,NCE,2014-07-31,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN,KOMBIGLYZE XR,1
26984,2012,NDA,200678,002,NCE,2014-07-31,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN,KOMBIGLYZE XR,1
26985,2012,NDA,200678,003,NCE,2014-07-31,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN,KOMBIGLYZE XR,1
26986,2012,NDA,200738,001,NDF,2014-04-15,LOTEPREDNOL ETABONATE,LOTEMAX,1
26987,2012,NDA,200738,001,PED,2014-10-15,LOTEPREDNOL ETABONATE,LOTEMAX,1
26988,2012,NDA,200796,001,NCE,2016-02-25,AZILSARTAN KAMEDOXOMIL,EDARBI,1
26989,2012,NDA,200796,002,NCE,2016-02-25,AZILSARTAN KAMEDOXOMIL,EDARBI,1
26990,2012,NDA,201023,001,NCE,2015-06-17,CABAZITAXEL,JEVTANA KIT,1
26991,2012,NDA,201152,001,NDF,2014-03-25,NEVIRAPINE,VIRAMUNE XR,1
26992,2012,NDA,201277,001,NCE,2016-03-14,GADOBUTROL,GADAVIST,1
26993,2012,NDA,201277,002,NCE,2016-03-14,GADOBUTROL,GADAVIST,1
26994,2012,NDA,201277,003,NCE,2016-03-14,GADOBUTROL,GADAVIST,1
26995,2012,NDA,201277,004,NCE,2016-03-14,GADOBUTROL,GADAVIST,1
26996,2012,NDA,201277,005,NCE,2016-03-14,GADOBUTROL,GADAVIST,1
26997,2012,NDA,201280,001,NCE,2016-05-02,LINAGLIPTIN,TRADJENTA,1
26998,2012,NDA,201367,001,NCE,2013-11-14,RUFINAMIDE,BANZEL,1
26999,2012,NDA,201367,001,ODE,2015-11-14,RUFINAMIDE,BANZEL,1
27000,2012,NDA,201444,001,ODE,2018-01-14,SODIUM NITRITE; SODIUM THIOSULFATE,NITHIODOTE,1
27001,2012,NDA,201532,001,NCE,2015-11-15,ERIBULIN MESYLATE,HALAVEN,1
27002,2012,NDA,201699,001,NCE,2016-05-27,FIDAXOMICIN,DIFICID,1
27003,2012,NDA,201917,001,NCE,2016-05-23,TELAPREVIR,INCIVEK,1
27004,2012,NDA,202022,001,NCE,2016-05-20,RILPIVIRINE HYDROCHLORIDE,EDURANT,1
27005,2012,NDA,202067,001,NCE,2016-10-21,CLOBAZAM,ONFI,1
27006,2012,NDA,202067,001,ODE,2018-10-21,CLOBAZAM,ONFI,1
27007,2012,NDA,202067,002,NCE,2016-10-21,CLOBAZAM,ONFI,1
27008,2012,NDA,202067,002,ODE,2018-10-21,CLOBAZAM,ONFI,1
27009,2012,NDA,202067,003,NCE,2016-10-21,CLOBAZAM,ONFI,1
27010,2012,NDA,202067,003,ODE,2018-10-21,CLOBAZAM,ONFI,1
27011,2012,NDA,202192,001,NCE,2016-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27012,2012,NDA,202192,001,ODE,2018-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27013,2012,NDA,202192,002,NCE,2016-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27014,2012,NDA,202192,002,ODE,2018-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27015,2012,NDA,202192,003,NCE,2016-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27016,2012,NDA,202192,003,ODE,2018-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27017,2012,NDA,202192,004,NCE,2016-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27018,2012,NDA,202192,004,ODE,2018-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27019,2012,NDA,202192,005,NCE,2016-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27020,2012,NDA,202192,005,ODE,2018-11-16,RUXOLITINIB PHOSPHATE,JAKAFI,1
27021,2012,NDA,202258,001,NCE,2016-05-13,BOCEPREVIR,VICTRELIS,1
27022,2012,NDA,202331,001,NC,2014-12-20,AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE,EDARBYCLOR,1
27023,2012,NDA,202331,001,NCE,2016-02-25,AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE,EDARBYCLOR,1
27024,2012,NDA,202379,001,NCE,2016-04-28,ABIRATERONE ACETATE,ZYTIGA,1
27025,2012,NDA,202429,001,NCE,2016-08-17,VEMURAFENIB,ZELBORAF,1
27026,2012,NDA,202429,001,ODE,2018-08-17,VEMURAFENIB,ZELBORAF,1
27027,2012,NDA,202439,001,I-643,2014-11-04,RIVAROXABAN,XARELTO,1
27028,2012,NDA,202439,001,NCE,2016-07-01,RIVAROXABAN,XARELTO,1
27029,2012,NDA,202439,002,I-643,2014-11-04,RIVAROXABAN,XARELTO,1
27030,2012,NDA,202439,002,NCE,2016-07-01,RIVAROXABAN,XARELTO,1
27031,2012,NDA,202513,001,NP,2014-12-07,OXYBUTYNIN,ANTUROL,1
27032,2012,NDA,202570,001,NCE,2016-08-26,CRIZOTINIB,XALKORI,1
27033,2012,NDA,202570,001,ODE,2018-08-26,CRIZOTINIB,XALKORI,1
27034,2012,NDA,202570,002,NCE,2016-08-26,CRIZOTINIB,XALKORI,1
27035,2012,NDA,202570,002,ODE,2018-08-26,CRIZOTINIB,XALKORI,1
27036,2012,NDA,202895,001,NDF,2014-12-16,DARUNAVIR ETHANOLATE,PREZISTA,1
27037,2012,NDA,202895,001,PED,2015-06-16,DARUNAVIR ETHANOLATE,PREZISTA,1
27038,2012,NDA,203045,001,NDF,2014-12-21,RALTEGRAVIR POTASSIUM,ISENTRESS,1
27039,2012,NDA,203045,002,NDF,2014-12-21,RALTEGRAVIR POTASSIUM,ISENTRESS,1
27040,2013,ANDA,076436,001,PC,2013-07-01,FINASTERIDE,FINASTERIDE,1
27041,2013,ANDA,076765,001,PC,2012-09-10,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,1
27042,2013,ANDA,076765,002,PC,2012-09-10,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,1
